r,N_LSP,N_B,Phi,phi
59.202960148415364,108.21754999319378,100.80627355789186,5.348615183775306e-74,-1.7257518721447729
59.207960398427815,108.21754999319378,100.80636064842467,5.25803386021393e-74,-1.7257538088942304
59.212960648440266,108.21754999319378,100.8064477059125,5.168979017854123e-74,-1.725755745030937
59.217960898452716,108.21754999319378,100.80653473035942,5.081450659121402e-74,-1.7257576805550148
59.22296114846517,108.21754999319378,100.80662172176949,4.9954487864412884e-74,-1.7257596154665824
59.22796139847762,108.21754999319378,100.8067086801468,4.910973402239304e-74,-1.7257615497657615
59.23296164849007,108.21754999319378,100.80679560549544,4.828024508940968e-74,-1.7257634834526718
59.23796189850252,108.21754999319378,100.80688249781949,4.7466021089718e-74,-1.7257654165274339
59.24296214851497,108.21754999319378,100.80696935717198,4.666619919793058e-74,-1.7257673489905854
59.24796239852742,108.21754999319378,100.80705618362082,4.587878378462305e-74,-1.7257692808432112
59.25296264853987,108.21754999319378,100.80714297718495,4.51036946214528e-74,-1.7257712120854698
59.25796289855232,108.21754999319378,100.80722973786843,4.434093172788524e-74,-1.7257731427174807
59.26296314856477,108.21754999319378,100.80731646567527,4.359049512338573e-74,-1.7257750727393641
59.26796339857722,108.21754999319378,100.80740316060954,4.285238482741967e-74,-1.7257770021512393
59.27296364858967,108.21754999319378,100.80748982267527,4.212660085945243e-74,-1.7257789309532263
59.277963898602124,108.21754999319378,100.8075764518765,4.1413143238949386e-74,-1.725780859145445
59.282964148614575,108.21754999319378,100.80766304821731,4.0712011985375935e-74,-1.7257827867280149
59.287964398627025,108.21754999319378,100.80774961170174,4.002320711819744e-74,-1.725784713701056
59.292964648639476,108.21754999319378,100.80783614233385,3.934672865687929e-74,-1.725786640064688
59.29796489865193,108.21754999319378,100.80792264011774,3.868257662088687e-74,-1.7257885658190304
59.30296514866438,108.21754999319378,100.80800910507173,3.803069089476399e-74,-1.7257904909642394
59.30796539867683,108.21754999319378,100.80809553726333,3.7389471005901024e-74,-1.7257924155013866
59.31296564868928,108.21754999319378,100.80818193674571,3.675820454373242e-74,-1.7257943394310158
59.31796589870173,108.21754999319378,100.80826830352291,3.613689152387955e-74,-1.7257962627532457
59.32296614871418,108.21754999319378,100.80835463759892,3.552553196196375e-74,-1.7257981854681959
59.32796639872663,108.21754999319378,100.80844093897777,3.4924125873606355e-74,-1.725800107575985
59.33296664873908,108.21754999319378,100.80852720766347,3.4332673274428723e-74,-1.7258020290767326
59.33796689875153,108.21754999319378,100.80861344366008,3.3751174180052206e-74,-1.7258039499705573
59.34296714876398,108.21754999319378,100.8086996469716,3.3179628606098144e-74,-1.7258058702575787
59.34796739877643,108.21754999319378,100.8087858176021,3.2618036568187896e-74,-1.7258077899379156
59.35296764878888,108.21754999319378,100.80887195555559,3.206639808194279e-74,-1.7258097090116873
59.357967898801334,108.21754999319378,100.80895806083613,3.152471316298419e-74,-1.7258116274790125
59.362968148813785,108.21754999319378,100.80904413344778,3.099298182693344e-74,-1.7258135453400112
59.367968398826235,108.21754999319378,100.8091301734377,3.047075589522024e-74,-1.72581546259513
59.372968648838686,108.21754999319378,100.80921618087291,2.9956663034341505e-74,-1.7258173792454947
59.37796889885114,108.21754999319378,100.80930215577735,2.9450607550064216e-74,-1.7258192952912925
59.38296914886359,108.21754999319378,100.80938809815501,2.8952589454924738e-74,-1.725821210732643
59.38796939887604,108.21754999319378,100.80947400800989,2.846260876145943e-74,-1.725823125569664
59.39296964888849,108.21754999319378,100.80955988534599,2.798066548220467e-74,-1.7258250398024746
59.39796989890094,108.21754999319378,100.80964573016732,2.750675962969682e-74,-1.7258269534311927
59.40297014891339,108.21754999319378,100.80973154247789,2.7040891216472237e-74,-1.725828866455937
59.40797039892584,108.21754999319378,100.80981732228172,2.6583060255067307e-74,-1.725830778876826
59.41297064893829,108.21754999319378,100.80990306958282,2.613326675801838e-74,-1.725832690693978
59.41797089895074,108.21754999319378,100.80998878438523,2.569151073786183e-74,-1.725834601907512
59.42297114896319,108.21754999319378,100.81007446669297,2.5257792207134025e-74,-1.7258365125175454
59.42797139897564,108.21754999319378,100.81016011651901,2.4832095408612374e-74,-1.725838422524212
59.432971648988094,108.21754999319378,100.81024573393,2.4413457291429106e-74,-1.725840331928499
59.437971899000544,108.21754999319378,100.8103313189836,2.400130932387287e-74,-1.7258422407310372
59.442972149012995,108.21754999319378,100.81041687168378,2.359565151600422e-74,-1.7258441489319447
59.447972399025446,108.21754999319378,100.81050239203454,2.3196483877883713e-74,-1.725846056531339
59.452972649037896,108.21754999319378,100.81058788003982,2.28038064195719e-74,-1.7258479635293384
59.45797289905035,108.21754999319378,100.81067333570364,2.2417619151129322e-74,-1.7258498699260605
59.4629731490628,108.21754999319378,100.81075875902998,2.2037922082616543e-74,-1.725851775721623
59.46797339907525,108.21754999319378,100.81084415002283,2.1664715224094107e-74,-1.7258536809161438
59.4729736490877,108.21754999319378,100.8109295086862,2.1297998585622562e-74,-1.725855585509741
59.47797389910015,108.21754999319378,100.81101483502408,2.0937772177262467e-74,-1.7258574895025316
59.4829741491126,108.21754999319378,100.8111001290405,2.0584036009074372e-74,-1.7258593928946346
59.48797439912505,108.21754999319378,100.81118539073945,2.023679009111882e-74,-1.7258612956861672
59.4929746491375,108.21754999319378,100.81127062016239,1.9895808329551663e-74,-1.7258631978774983
59.49797489914995,108.21754999319378,100.8113558173755,1.9560166498556358e-74,-1.7258650994697728
59.5029751491624,108.21754999319378,100.81144098240753,1.922976543816145e-74,-1.7258670004632184
59.50797539917485,108.21754999319378,100.81152611526244,1.890460515644059e-74,-1.7258689008579517
59.512975649187304,108.21754999319378,100.81161121594418,1.858468566146742e-74,-1.72587080065409
59.517975899199755,108.21754999319378,100.81169628445673,1.8270006961315582e-74,-1.7258726998517508
59.522976149212205,108.21754999319378,100.81178132080404,1.796056906405874e-74,-1.7258745984510513
59.527976399224656,108.21754999319378,100.8118663249901,1.7656371977770526e-74,-1.7258764964521083
59.532976649237106,108.21754999319378,100.8119512970189,1.735741571052459e-74,-1.7258783938550393
59.53797689924956,108.21754999319378,100.81203623689439,1.706370027039458e-74,-1.7258802906599613
59.54297714926201,108.21754999319378,100.81212114462058,1.6775225665454138e-74,-1.7258821868669918
59.54797739927446,108.21754999319378,100.81220602020144,1.649199190377692e-74,-1.725884082476248
59.55297764928691,108.21754999319378,100.81229086364472,1.621399715238667e-74,-1.7258859774878492
59.55797789929936,108.21754999319378,100.81237567501621,1.5940679660864401e-74,-1.7258878719026813
59.56297814931181,108.21754999319378,100.81246045437794,1.5671594058675886e-74,-1.725889765721471
59.56797839932426,108.21754999319378,100.81254520173384,1.5406740352300228e-74,-1.725891658944334
59.57297864933671,108.21754999319378,100.81262991708785,1.5146118548216532e-74,-1.7258935515713876
59.57797889934916,108.21754999319378,100.81271460044391,1.4889728652903898e-74,-1.7258954436027476
59.58297914936161,108.21754999319378,100.81279925180597,1.4637570672841435e-74,-1.7258973350385312
59.58797939937406,108.21754999319378,100.81288387117799,1.4389644614508242e-74,-1.7258992258788548
59.592979649386514,108.21754999319378,100.81296845856392,1.414595048438342e-74,-1.725901116123835
59.597979899398965,108.21754999319378,100.81305301396772,1.3906488288946077e-74,-1.7259030057735882
59.602980149411415,108.21754999319378,100.81313753739336,1.367125803467531e-74,-1.725904894828231
59.607980399423866,108.21754999319378,100.8132220288448,1.3440259728050227e-74,-1.7259067832878803
59.61298064943632,108.21754999319378,100.81330648832603,1.3213493375549928e-74,-1.7259086711526523
59.61798089944877,108.21754999319378,100.81339091587292,1.2990849155428182e-74,-1.7259105584228482
59.62298114946122,108.21754999319378,100.81347531155079,1.277171631443295e-74,-1.7259124450996144
59.62798139947367,108.21754999319378,100.81355967539312,1.2556000697872765e-74,-1.7259143311832248
59.63298164948612,108.21754999319378,100.81364400740381,1.2343702310947072e-74,-1.7259162166737954
59.63798189949857,108.21754999319378,100.8137283075868,1.2134821158855327e-74,-1.7259181015714424
59.64298214951102,108.21754999319378,100.813812575946,1.1929357246796977e-74,-1.7259199858762817
59.64798239952347,108.21754999319378,100.81389681248535,1.1727310579971472e-74,-1.725921869588429
59.65298264953592,108.21754999319378,100.81398101720879,1.1528681163578264e-74,-1.725923752708
59.65798289954837,108.21754999319378,100.81406519012026,1.1333469002816805e-74,-1.7259256352351113
59.66298314956082,108.21754999319378,100.81414933122369,1.1141674102886539e-74,-1.7259275171698787
59.667983399573274,108.21754999319378,100.81423344052304,1.0953296468986923e-74,-1.7259293985124176
59.672983649585724,108.21754999319378,100.81431751802226,1.0768336106317402e-74,-1.7259312792628445
59.677983899598175,108.21754999319378,100.81440156372533,1.0586793020077427e-74,-1.725933159421275
59.682984149610625,108.21754999319378,100.81448557769583,1.0408352543455254e-74,-1.725935038988478
59.687984399623076,108.21754999319378,100.81456955999872,1.0232671604781437e-74,-1.7259369179652808
59.69298464963553,108.21754999319378,100.81465351063922,1.0059750049765753e-74,-1.725938796351799
59.69798489964798,108.21754999319378,100.81473742962123,9.88958788258071e-75,-1.7259406741481473
59.70298514966043,108.21754999319378,100.81482131694868,9.72218510739882e-75,-1.725942551354442
59.70798539967288,108.21754999319378,100.81490517262546,9.55754172839259e-75,-1.7259444279707978
59.71298564968533,108.21754999319378,100.81498899665549,9.39565774973453e-75,-1.7259463039973302
59.71798589969778,108.21754999319378,100.81507278904269,9.23653317559715e-75,-1.7259481794341547
59.72298614971023,108.21754999319378,100.81515654979098,9.08016801015296e-75,-1.7259500542813864
59.72798639972268,108.21754999319378,100.8152402789043,8.92656225757447e-75,-1.7259519285391403
59.73298664973513,108.21754999319378,100.81532397638658,8.775715922034185e-75,-1.725953802207532
59.73798689974758,108.21754999319378,100.81540764224175,8.627629007704616e-75,-1.7259556752866771
59.74298714976003,108.21754999319378,100.81549127650023,8.48225082142223e-75,-1.7259575477768203
59.747987399772484,108.21754999319378,100.81557487922655,8.339185041323084e-75,-1.7259594196790888
59.752987649784934,108.21754999319378,100.81565845045873,8.198347436791114e-75,-1.725961290993813
59.757987899797385,108.21754999319378,100.81574199020065,8.059738011174697e-75,-1.7259631617211069
59.762988149809836,108.21754999319378,100.8158254984562,7.923356767822209e-75,-1.725965031861086
59.767988399822286,108.21754999319378,100.81590897522928,7.789203710082033e-75,-1.7259669014138643
59.77298864983474,108.21754999319378,100.81599242052377,7.657278841302544e-75,-1.725968770379557
59.77798889984719,108.21754999319378,100.81607583434358,7.527582164832122e-75,-1.7259706387582787
59.78298914985964,108.21754999319378,100.81615921669261,7.400113684019146e-75,-1.7259725065501441
59.78798939987209,108.21754999319378,100.81624256757476,7.274873402211993e-75,-1.7259743737552673
59.79298964988454,108.21754999319378,100.81632588699395,7.151861322759042e-75,-1.725976240373764
59.79798989989699,108.21754999319378,100.81640917495409,7.031077449008671e-75,-1.7259781064057484
59.80299014990944,108.21754999319378,100.81649243145911,6.912521784309258e-75,-1.725979971851335
59.80799039992189,108.21754999319378,100.81657565656685,6.79602225050547e-75,-1.72598183671118
59.81299064993434,108.21754999319378,100.81665885034143,6.681324278028162e-75,-1.7259837009861982
59.81799089994679,108.21754999319378,100.81674201279297,6.568425535930786e-75,-1.7259855646765117
59.82299114995924,108.21754999319378,100.81682514392536,6.457326026900351e-75,-1.7259874277822338
59.827991399971694,108.21754999319378,100.81690824374246,6.348025753623867e-75,-1.725989290303479
59.832991649984145,108.21754999319378,100.81699131224815,6.240524718788342e-75,-1.7259911522403613
59.837991899996595,108.21754999319378,100.8170743494463,6.134822925080786e-75,-1.7259930135929946
59.842992150009046,108.21754999319378,100.8171573553408,6.030920375188207e-75,-1.725994874361493
59.8479924000215,108.21754999319378,100.81724032993553,5.928817071797611e-75,-1.725996734545971
59.85299265003395,108.21754999319378,100.8173232732344,5.828513017596011e-75,-1.725998594146542
59.8579929000464,108.21754999319378,100.81740618524128,5.730008215270412e-75,-1.7260004531633213
59.86299315005885,108.21754999319378,100.81748906596009,5.633302667507826e-75,-1.7260023115964214
59.8679934000713,108.21754999319378,100.81757191541593,5.538374608742726e-75,-1.726004169446042
59.87299365008375,108.21754999319378,100.81765473367251,5.444971569786421e-75,-1.726006026713274
59.8779939000962,108.21754999319378,100.81773752077231,5.353021387909472e-75,-1.7260078833985109
59.88299415010865,108.21754999319378,100.81782027671917,5.26252406526814e-75,-1.7260097395018659
59.8879944001211,108.21754999319378,100.81790300151695,5.173479604018681e-75,-1.726011595023453
59.89299465013355,108.21754999319378,100.8179856951695,5.085888006317354e-75,-1.7260134499633848
59.897994900146,108.21754999319378,100.81806835768067,4.9997492743204185e-75,-1.7260153043217756
59.90299515015845,108.21754999319378,100.81815098905433,4.915063410184136e-75,-1.7260171580987387
59.907995400170904,108.21754999319378,100.81823358929435,4.831830416064762e-75,-1.7260190112943872
59.912995650183355,108.21754999319378,100.8183161584046,4.750050294118554e-75,-1.726020863908835
59.917995900195805,108.21754999319378,100.81839869638894,4.669723046501778e-75,-1.7260227159421953
59.922996150208256,108.21754999319378,100.81848120325127,4.590848675370685e-75,-1.7260245673945818
59.92799640022071,108.21754999319378,100.81856367899546,4.513427182881539e-75,-1.7260264182661074
59.93299665023316,108.21754999319378,100.81864612367373,4.437366051740906e-75,-1.7260282685573278
59.93799690024561,108.21754999319378,100.81872853734939,4.362482956951159e-75,-1.7260301182692246
59.94299715025806,108.21754999319378,100.81881092003735,4.288773027058536e-75,-1.7260319674019347
59.94799740027051,108.21754999319378,100.81889327174144,4.216236263793372e-75,-1.7260338159555704
59.95299765028296,108.21754999319378,100.8189755924655,4.1448726688860005e-75,-1.726035663930245
59.95799790029541,108.21754999319378,100.81905788221337,4.074682244066756e-75,-1.7260375113260713
59.96299815030786,108.21754999319378,100.81914014098889,4.005664991065974e-75,-1.726039358143162
59.96799840032031,108.21754999319378,100.8192223687959,3.9378209116139865e-75,-1.7260412043816298
59.97299865033276,108.21754999319378,100.81930456563828,3.8711500074411293e-75,-1.7260430500415882
59.97799890034521,108.21754999319378,100.81938673151984,3.8056522802777374e-75,-1.7260448951231495
59.982999150357664,108.21754999319378,100.81946886644447,3.741327731854143e-75,-1.7260467396264272
59.987999400370114,108.21754999319378,100.81955097041602,3.6781763639006816e-75,-1.7260485835515333
59.992999650382565,108.21754999319378,100.81963304345443,3.6161898130560144e-75,-1.7260504268986303
59.997999900395016,108.21754999319378,100.8197150856226,3.555210403068614e-75,-1.7260522696687568
60.003000150407466,108.21754999319378,100.81979709696735,3.495178307159637e-75,-1.7260541118623767
60.00800040041992,108.21754999319378,100.81987907749247,3.4360935267176177e-75,-1.7260559534796016
60.01300065043237,108.21754999319378,100.8199610272018,3.377956063131089e-75,-1.7260577945205449
60.01800090044482,108.21754999319378,100.82004294609914,3.3207659177885855e-75,-1.7260596349853177
60.02300115045727,108.21754999319378,100.8201248341883,3.2645230920786396e-75,-1.7260614748740333
60.02800140046972,108.21754999319378,100.82020669147313,3.209227587389785e-75,-1.726063314186803
60.03300165048217,108.21754999319378,100.82028851795745,3.1548794051105564e-75,-1.7260651529237396
60.03800190049462,108.21754999319378,100.8203703136451,3.1014785466294865e-75,-1.7260669910849555
60.04300215050707,108.21754999319378,100.82045207853992,3.049025013335109e-75,-1.7260688286705625
60.04800240051952,108.21754999319378,100.82053381264575,2.997518806615956e-75,-1.7260706656806737
60.05300265053197,108.21754999319378,100.82061551596644,2.9469599278605637e-75,-1.7260725021154002
60.05800290054442,108.21754999319378,100.8206971885487,2.897299650586199e-75,-1.7260743379752075
60.063003150556874,108.21754999319378,100.82077883045505,2.8484109149946683e-75,-1.726076173261126
60.068003400569324,108.21754999319378,100.82086044170507,2.8002871222190265e-75,-1.7260780079733151
60.073003650581775,108.21754999319378,100.82094202230252,2.7529282733735164e-75,-1.7260798421118866
60.078003900594226,108.21754999319378,100.82102357225122,2.706334369572382e-75,-1.7260816756769524
60.083004150606676,108.21754999319378,100.82110509155498,2.660505411929866e-75,-1.7260835086686233
60.08800440061913,108.21754999319378,100.8211865802176,2.6154414015602114e-75,-1.7260853410870118
60.09300465063158,108.21754999319378,100.82126803824289,2.571142339577662e-75,-1.7260871729322294
60.09800490064403,108.21754999319378,100.82134946563467,2.52760822709646e-75,-1.7260890042043877
60.10300515065648,108.21754999319378,100.82143086239675,2.48483906523085e-75,-1.7260908349035984
60.10800540066893,108.21754999319378,100.82151222853295,2.442834855095073e-75,-1.7260926650299733
60.11300565068138,108.21754999319378,100.8215935640471,2.4015955978033746e-75,-1.7260944945836236
60.11800590069383,108.21754999319378,100.82167486895412,2.3611186417285767e-75,-1.7260963235646851
60.12300615070628,108.21754999319378,100.82175614331608,2.3213077017659893e-75,-1.7260981519741263
60.12800640071873,108.21754999319378,100.82183738718402,2.2821144406523532e-75,-1.7260999798124894
60.13300665073118,108.21754999319378,100.8219186005617,2.2435388592817987e-75,-1.7261018070798848
60.13800690074363,108.21754999319378,100.82199978345291,2.2055809585484573e-75,-1.726103633776424
60.143007150756084,108.21754999319378,100.82208093586142,2.1682407393464577e-75,-1.7261054599022176
60.148007400768535,108.21754999319378,100.82216205779103,2.131518202569931e-75,-1.7261072854573773
60.153007650780985,108.21754999319378,100.82224314924552,2.0954133491130082e-75,-1.7261091104420136
60.158007900793436,108.21754999319378,100.8223242102287,2.0599261798698183e-75,-1.7261109348562385
60.16300815080589,108.21754999319378,100.82240524074436,2.0250566957344921e-75,-1.7261127587001621
60.16800840081834,108.21754999319378,100.8224862407963,1.9908048976011602e-75,-1.7261145819738957
60.17300865083079,108.21754999319378,100.82256721038833,1.9571707863639526e-75,-1.7261164046775508
60.17800890084324,108.21754999319378,100.82264814952427,1.9241543629170004e-75,-1.7261182268112378
60.18300915085569,108.21754999319378,100.82272905824549,1.891730611864164e-75,-1.726120048375343
60.18800940086814,108.21754999319378,100.82280993661367,1.8598129674040963e-75,-1.7261218693709255
60.19300965088059,108.21754999319378,100.82289078465294,1.8283940885943495e-75,-1.7261236897981762
60.19800990089304,108.21754999319378,100.82297160236706,1.7974739761524172e-75,-1.7261255096572066
60.20301015090549,108.21754999319378,100.82305238975978,1.7670526307957955e-75,-1.7261273289481263
60.20801040091794,108.21754999319378,100.82313314683488,1.7371300532419785e-75,-1.7261291476710459
60.21301065093039,108.21754999319378,100.82321387359612,1.7077062442084621e-75,-1.7261309658260762
60.21801090094284,108.21754999319378,100.82329457004728,1.6787812044127408e-75,-1.7261327834133273
60.223011150955294,108.21754999319378,100.82337523619215,1.6503549345723096e-75,-1.7261346004329101
60.228011400967745,108.21754999319378,100.8234558720345,1.6224274354046635e-75,-1.726136416884935
60.233011650980195,108.21754999319378,100.82353647757813,1.5949987076272973e-75,-1.7261382327695123
60.238011900992646,108.21754999319378,100.82361705282683,1.5680687519577064e-75,-1.7261400480867528
60.2430121510051,108.21754999319378,100.82369759779057,1.5416370148429528e-75,-1.7261418628367742
60.24801240101755,108.21754999319378,100.82377811253068,1.5156462728680374e-75,-1.7261436770204595
60.25301265103,108.21754999319378,100.82385859710224,1.490058274948417e-75,-1.726145490638435
60.25801290104245,108.21754999319378,100.82393905150903,1.4648730216598405e-75,-1.726147303690811
