r,N_LSP,N_B,Phi,phi
24.01413380522001,2449398811.781061,67.14265624983146,2.5308860795323735e-22,-1.6484052807906262
24.017467249668123,2449398811.781061,67.1439373541122,2.50325761632877e-22,-1.6484333746517665
24.020800694116236,2449398811.781061,67.1452178628641,2.4759430062785363e-22,-1.6484614561354958
24.024134138564353,2449398811.781061,67.14649777621412,2.4489422635499587e-22,-1.6484895252464344
24.027467583012466,2449398811.781061,67.14777709428941,2.4222554023114086e-22,-1.6485175819892028
24.030801027460583,2449398811.781061,67.14905581863643,2.395862550815671e-22,-1.6485456263831473
24.034134471908697,2449398811.781061,67.15033395088061,2.369739236833838e-22,-1.6485736584509898
24.03746791635681,2449398811.781061,67.15161149122635,2.343885407829805e-22,-1.6486016781973523
24.040801360804927,2449398811.781061,67.15288843979732,2.318301075891612e-22,-1.648629685626809
24.04413480525304,2449398811.781061,67.15416479671741,2.292986253107385e-22,-1.6486576807439335
24.047468249701158,2449398811.781061,67.15544056211071,2.2679409515651374e-22,-1.648685663553301
24.05080169414927,2449398811.781061,67.15671573610155,2.243165183352991e-22,-1.6487136340594848
24.05413513859739,2449398811.781061,67.15799031881444,2.2186589605589625e-22,-1.6487415922670592
24.0574685830455,2449398811.781061,67.15926431037417,2.194422295271172e-22,-1.6487695381805982
24.060802027493615,2449398811.781061,67.16053771090569,2.170455199577663e-22,-1.6487974718046763
24.064135471941732,2449398811.781061,67.1618105205342,2.14675768556648e-22,-1.6488253931438672
24.067468916389846,2449398811.781061,67.1630827393851,2.1233297653257406e-22,-1.6488533022027454
24.070802360837963,2449398811.781061,67.16435436758404,2.1001714509434642e-22,-1.6488811989858847
24.074135805286076,2449398811.781061,67.16562540533978,2.0772826951212431e-22,-1.6489090834979103
24.07746924973419,2449398811.781061,67.16689585426447,2.0546424113855937e-22,-1.6489369557614195
24.080802694182307,2449398811.781061,67.16816571588531,2.0322335926515647e-22,-1.6489648157954928
24.08413613863042,2449398811.781061,67.16943499032448,2.0100562492322348e-22,-1.648992663604658
24.087469583078537,2449398811.781061,67.17070367770434,1.9881103914405883e-22,-1.6490204991934427
24.09080302752665,2449398811.781061,67.17197177814751,1.9663960295897033e-22,-1.6490483225663763
24.094136471974767,2449398811.781061,67.1732392917768,1.9449131739925643e-22,-1.6490761337279862
24.09746991642288,2449398811.781061,67.17450621871522,1.9236618349622485e-22,-1.6491039326828012
24.100803360870994,2449398811.781061,67.17577255908603,1.902642022811764e-22,-1.649131719435349
24.10413680531911,2449398811.781061,67.17703831301267,1.8818537478541202e-22,-1.6491594939901584
24.107470249767225,2449398811.781061,67.17830348061884,1.8612970204023927e-22,-1.6491872563517571
24.110803694215342,2449398811.781061,67.17956806202841,1.8409718507695686e-22,-1.6492150065246733
24.114137138663455,2449398811.781061,67.18083205736549,1.8208782492687226e-22,-1.6492427445134359
24.11747058311157,2449398811.781061,67.18209546675439,1.801016226212864e-22,-1.6492704703225725
24.120804027559686,2449398811.781061,67.1833582905635,1.781385342821216e-22,-1.6492981839570544
24.1241374720078,2449398811.781061,67.18462053038984,1.7619646816411053e-22,-1.6493258854420352
24.127470916455916,2449398811.781061,67.18588218758461,1.7427428318479553e-22,-1.6493535747932633
24.13080436090403,2449398811.781061,67.18714326226873,1.7237198022402639e-22,-1.6493812520152218
24.134137805352147,2449398811.781061,67.18840375456332,1.704895601616446e-22,-1.6494089171123933
