r,J_LSP,J_B,ratio_running
12.690423014973566,2.9817215626087735e-12,0.0014392560700725143,2.0717102568541155e-09
12.693756459421682,2.9270625517975916e-12,0.0014369583822759593,2.036984917518277e-09
12.697089903869795,2.872885731260393e-12,0.00143466427248065,2.0024794555543943e-09
12.70042334831791,2.8201986597476584e-12,0.0014323750894093437,1.968896750997394e-09
12.703756792766026,2.7692636256751e-12,0.0014300912094561999,1.936424479336621e-09
12.70709023721414,2.7187709916279805e-12,0.0014278108793636779,1.9041534358105154e-09
12.710423681662256,2.6687213611339104e-12,0.0014255340949947087,1.8720852559782626e-09
12.713757126110371,2.6191153379818517e-12,0.001423260852215358,1.8402215826460078e-09
12.717090570558485,2.571657044845697e-12,0.0014209936196691699,1.8097597408244663e-09
12.7204240150066,2.525017183511858e-12,0.0014187304991573775,1.7797722576708783e-09
12.723757459454715,2.4787843002661192e-12,0.0014164708924172076,1.7499719292050356e-09
12.72709090390283,2.4329589474428486e-12,0.0014142147953580871,1.7203602701856969e-09
12.730424348350946,2.3878863272456032e-12,0.0014119627408799018,1.6911822515638967e-09
12.73375779279906,2.344808911231685e-12,0.001409716683234082,1.6633192606136818e-09
12.737091237247174,2.3021053560686787e-12,0.0014074741077285667,1.6356289209354627e-09
12.74042468169529,2.259776166994598e-12,0.0014052350103156408,1.6081126291373938e-09
12.743758126143405,2.217821849464349e-12,0.0014029993869506521,1.580771787993915e-09
12.74709157059152,2.177219917882102e-12,0.001400768878360845,1.5543034625596813e-09
12.750425015039635,2.1377796146501865e-12,0.0013985431890847608,1.5285760435108186e-09
12.75375845948775,2.0986831924497687e-12,0.0013963209466304877,1.5030091738680686e-09
12.757091903935864,2.059931113611569e-12,0.0013941021469956996,1.4776041469061187e-09
12.76042534838398,2.02152384066372e-12,0.0013918867861810891,1.4523622615961189e-09
12.763758792832094,1.9849623137974334e-12,0.001389677589774015,1.4283617498071777e-09
12.76709223728021,1.9488548296946354e-12,0.0013874720589619129,1.4046083429980862e-09
12.770425681728325,1.9130636289253917e-12,0.0013852699400545465,1.3810042170192928e-09
12.77375912617644,1.8775891345332143e-12,0.0013830712290944132,1.3575505693677066e-09
12.777092570624554,1.8428649703294387e-12,0.0013808767681632945,1.3345614994889335e-09
12.780426015072669,1.809520732604254e-12,0.001378687807034137,1.3124949124609538e-09
12.783759459520784,1.7764669883285644e-12,0.0013765022272045405,1.2905660108783765e-09
12.7870929039689,1.743704124411711e-12,0.0013743200247583213,1.2687758986254655e-09
12.790426348417014,1.711232527926813e-12,0.0013721411957822419,1.247125684431666e-09
12.79375979286513,1.6799618727889964e-12,0.0013699676555791397,1.2262784934720302e-09
12.797093237313243,1.649438789986762e-12,0.0013677984745171642,1.2059077566737436e-09
12.800426681761358,1.6191828524795266e-12,0.0013656326405801862,1.1856650202734025e-09
12.803760126209474,1.5891944142596544e-12,0.001363470149895778,1.1655513062615494e-09
12.807093570657589,1.5595072275510338e-12,0.0013613110742845642,1.1455921111716743e-09
12.810427015105704,1.5313234195857644e-12,0.0013591581530043406,1.1266705174823565e-09
12.81376045955382,1.5033849448053454e-12,0.0013570085488941062,1.1078669666676224e-09
12.817093904001933,1.4756921269318241e-12,0.0013548622581217708,1.089182400709544e-09
12.820427348450048,1.448245289823011e-12,0.001352719276858119,1.07061776571024e-09
12.823760792898163,1.4215090314642237e-12,0.0013505807385784025,1.0525168846702782e-09
12.827094237346278,1.3957126790108441e-12,0.0013484472269209328,1.0350517626098264e-09
12.830427681794394,1.3701419119964008e-12,0.0013463169989854638,1.0176963620223845e-09
12.833761126242509,1.3447970265694764e-12,0.0013441900509826225,1.0004515548872052e-09
12.837094570690622,1.3196783190023274e-12,0.0013420663791258764,9.833182169885435e-10
12.840428015138738,1.2956082329970125e-12,0.001339948156711776,9.669092244407623e-10
12.843761459586853,1.2719988914786776e-12,0.0013378338558296529,9.507898801752569e-10
12.847094904034968,1.2485969631406538e-12,0.0013357228055981547,9.347725126108896e-10
12.850428348483083,1.225402718891766e-12,0.001333615002270098,9.188579288669282e-10
12.853761792931198,1.2025511041710273e-12,0.001331510825091671,9.031478238926333e-10
12.857095237379312,1.180754556392045e-12,0.0013294123167555444,8.88177837312128e-10
12.860428681827427,1.1591484528314363e-12,0.0013273170300812862,8.733018763124353e-10
12.863762126275542,1.1377330411932849e-12,0.001325224961360607,8.585206846882627e-10
12.867095570723658,1.1165085692841776e-12,0.0013231361068879938,8.438350094686761e-10
12.870429015171773,1.09593441501053e-12,0.001321051874596313,8.295922636235806e-10
12.873762459619888,1.0759879947524353e-12,0.0013189722185278244,8.157776029228297e-10
12.877095904068002,1.0562166548381354e-12,0.0013168957517497313,8.020503167655928e-10
12.880429348516117,1.0366206218363345e-12,0.0013148224705949354,7.884110935275397e-10
12.883762792964232,1.0172001224090999e-12,0.001312752371399083,7.748606245708058e-10
12.887096237412347,9.986830911542664e-13,0.0013106878696774148,7.619534095482712e-10
12.890429681860462,9.804311330304464e-13,0.0013086268734226025,7.492060211679836e-10
12.893763126308578,9.623401200589594e-13,0.0013065690344518464,7.36539818933254e-10
12.897096570756691,9.444102594653118e-13,0.001304514349138737,7.239554398836838e-10
12.900430015204806,9.268302378215185e-13,0.0013024634868887993,7.115978660065492e-10
12.903763459652922,9.099823013275704e-13,0.0013004178309709484,6.997614763926592e-10
12.907096904101037,8.932821166974466e-13,0.0012983753042792973,6.879999286441219e-10
12.910430348549152,8.767298733772148e-13,0.001296335903224946,6.763138097125438e-10
12.913763792997267,8.603257608902927e-13,0.0012942996242216677,6.647037090871854e-10
12.91709723744538,8.445024068892554e-13,0.0012922681335365493,6.535040097120604e-10
12.920430681893496,8.290874067387221e-13,0.00129024079043621,6.425834719257487e-10
12.923764126341611,8.138082124466406e-13,0.001288216545229719,6.317324641266113e-10
12.927097570789726,7.986649972667912e-13,0.001286195394367904,6.209515294208406e-10
12.930431015237842,7.836579345233665e-13,0.0012841773343042326,6.102412132573205e-10
12.933764459685957,7.694208598228977e-13,0.0012821650077642485,6.000950385976927e-10
12.93709790413407,7.55317976996299e-13,0.0012801557911960959,5.90020357046214e-10
12.940431348582186,7.413399116295922e-13,0.0012781496415419876,5.800102644751545e-10
12.9437647930303,7.274868221597471e-13,0.0012761465552919892,5.700652633844975e-10
12.947098237478416,7.139698564703117e-13,0.0012741474755629085,5.603510348398919e-10
12.950431681926531,7.009538006619554e-13,0.0012721531616136613,5.509979629912103e-10
12.953765126374646,6.880523106466397e-13,0.0012701618874180049,5.41704421666531e-10
12.95709857082276,6.752655312455813e-13,0.0012681736495021869,5.324708737724146e-10
12.960432015270875,6.62593607338315e-13,0.0012661884443950291,5.23297784205332e-10
12.96376545971899,6.504308261475056e-13,0.0012642081813488072,5.144966119848622e-10
12.967098904167106,6.385239807843132e-13,0.0012622316580356543,5.058690904473233e-10
12.97043234861522,6.267224182467129e-13,0.0012602581441472146,4.972968602958725e-10
12.973765793063336,6.150262709567906e-13,0.001258287636248049,4.887803497701611e-10
12.977099237511451,6.034833698871034e-13,0.001256320379621418,4.803578606827649e-10
12.980432681959565,5.924953913519748e-13,0.0012543584837777584,4.723493315623403e-10
12.98376612640768,5.816040375096798e-13,0.0012523995707680435,4.643917572991555e-10
12.987099570855795,5.708094293900092e-13,0.0012504436371921683,4.564855323441397e-10
12.99043301530391,5.601116880710765e-13,0.0012484906796525435,4.486310528381007e-10
12.993766459752026,5.4972447845014e-13,0.0012465418993085867,4.409995995762782e-10
12.997099904200141,5.3967396039238e-13,0.001244597465175416,4.3361325689050577e-10
13.000433348648254,5.297122267776106e-13,0.00124265598418268,4.2627423319094464e-10
13.00376679309637,5.198393882619198e-13,0.0012407174529676893,4.18982893340066e-10
13.007100237544485,5.10055555545394e-13,0.0012387818681702442,4.1173960375992336e-10
13.0104336819926,5.007116680083292e-13,0.0012368513674157816,4.048276787327263e-10
13.013767126440715,4.915193049416873e-13,0.0012349242183981258,3.9801576292613195e-10
13.01710057088883,4.824085169607924e-13,0.0012329999931585077,3.912477855940885e-10
13.020434015336944,4.733794052318794e-13,0.001231078688371203,3.845240842063403e-10
13.02376745978506,4.645115132384597e-13,0.0012291608217277188,3.779094688240538e-10
13.027100904233174,4.560297953506403e-13,0.0012272478851980918,3.7158735480487865e-10
13.03043434868129,4.4762293132236396e-13,0.0012253378467021847,3.653057257042005e-10
13.033767793129405,4.392910136025815e-13,0.0012234307029483586,3.590648923097397e-10
13.03710123757752,4.3103413467667005e-13,0.0012215264506474017,3.5286516673316777e-10
13.040434682025634,4.2305637408979527e-13,0.0012196265340755244,3.4687370458898023e-10
13.043768126473749,4.1529968307630743e-13,0.0012177305641976378,3.410439840195259e-10
13.047101570921864,4.0761175932402017e-13,0.001215837463604945,3.352518502888171e-10
13.05043501536998,3.9999268734477765e-13,0.0012139472290419052,3.294975908141144e-10
13.053768459818095,3.9244255168357023e-13,0.001212059857255375,3.237814942343104e-10
13.05710190426621,3.8526815827812855e-13,0.0012101777003352154,3.1835668280072465e-10
13.060435348714323,3.7817503476434885e-13,0.0012082985261235605,3.129814582970671e-10
13.063768793162438,3.7114508280126665e-13,0.0012064221927666242,3.0764112681824864e-10
13.067102237610554,3.6417837964104525e-13,0.0012045486970445284,3.0233595414995724e-10
13.070435682058669,3.5736927097458745e-13,0.0012026788138381787,2.97144397043209e-10
13.073769126506784,3.5082546301615216e-13,0.0012008134503073721,2.9215650684654754e-10
13.0771025709549,3.443396119588937e-13,0.0011989509027042892,2.8720076125070657e-10
13.080436015403013,3.379117883878059e-13,0.0011970911678419374,2.8227740498409844e-10
13.083769459851128,3.3154206291531626e-13,0.001195234242535664,2.7738668381183325e-10
13.087102904299243,3.254181639748474e-13,0.001193381799961674,2.7268571046189774e-10
13.090436348747359,3.194347902837193e-13,0.0011915329237279391,2.680872545966303e-10
13.093769793195474,3.135046510097963e-13,0.0011896868355839257,2.6351863501618136e-10
13.097103237643589,3.0762781066816877e-13,0.0011878435323774718,2.5898007800105706e-10
13.100436682091702,3.018180665434012e-13,0.0011860031428374196,2.544833615038533e-10
13.103770126539818,2.96298689869973e-13,0.0011841678246442,2.502168051720204e-10
13.107103570987933,2.908281479087468e-13,0.0011823352701313841,2.459777317447607e-10
13.110437015436048,2.85406499601143e-13,0.001180505476178933,2.417663495513366e-10
13.113770459884163,2.800338039113007e-13,0.0011786784396690918,2.375828678005842e-10
13.117103904332279,2.7480831347267933e-13,0.0011768551781662024,2.3351073145711163e-10
13.120437348780392,2.697621590364743e-13,0.0011750360452414536,2.2957777348952895e-10
13.123770793228507,2.6476085475510517e-13,0.0011732196487371403,2.2567032101797402e-10
13.127104237676622,2.598044544959484e-13,0.0011714059855672456,2.2178856664296434e-10
13.130437682124738,2.5489301214704693e-13,0.0011695950526480106,2.1793270377637015e-10
13.133771126572853,2.5019469427809565e-13,0.0011677887385146918,2.142465379451405e-10
13.137104571020968,2.455815194906644e-13,0.001165985628682787,2.1062139485209406e-10
13.140438015469082,2.410095328384895e-13,0.0011641852283128288,2.0701992000685966e-10
13.143771459917197,2.364787835491932e-13,0.0011623875343524071,2.0344229145655883e-10
13.147104904365312,2.3202135971164033e-13,0.0011605929313687822,1.999162268186474e-10
13.150438348813427,2.277665372258287e-13,0.0011588029984529638,1.9655328604594896e-10
13.153771793261543,2.2354949253980483e-13,0.0011570157513599668,1.932121427707814e-10
13.157105237709658,2.1937027062169365e-13,0.0011552311870683825,1.8989296088723778e-10
13.160438682157771,2.152289164567279e-13,0.0011534493025590095,1.8659590497755488e-10
13.163772126605886,2.1122086579535433e-13,0.0011516713442544502,1.834037695294841e-10
13.167105571054002,2.073315220507499e-13,0.001149897141923126,1.8030440679589986e-10
13.170439015502117,2.0347686744049543e-13,0.001148125599013558,1.772252683986124e-10
13.173772459950232,1.9965694305539814e-13,0.0011463567125371723,1.741665058282842e-10
13.177105904398347,1.9587179000182579e-13,0.0011445904795075743,1.711282712102356e-10
13.18043934884646,1.922691028557761e-13,0.0011428289909210004,1.6823960923569794e-10
13.183772793294576,1.8871409673352995e-13,0.0011410703621010233,1.6538340053461347e-10
13.187106237742691,1.8519094164147379e-13,0.0011393143665932993,1.625459548932216e-10
13.190439682190807,1.816996751255224e-13,0.0011375610014416906,1.5972741232799374e-10
13.193773126638922,1.782815955438539e-13,0.0011358108929613957,1.5696415367088171e-10
13.197106571087037,1.7500320800066205e-13,0.0011340650719235833,1.5431496157784348e-10
13.20044001553515,1.717540294964716e-13,0.0011323218613012286,1.5168304646092168e-10
13.203773459983266,1.685340943235258e-13,0.0011305812581681126,1.4906853718467134e-10
13.207106904431381,1.6534343678694764e-13,0.001128843259600147,1.464715631517477e-10
13.210440348879496,1.6227080097452403e-13,0.0011271093277024496,1.4397077283115395e-10
13.213773793327611,1.5927453470094627e-13,0.0011253787968540604,1.415297099484993e-10
13.217107237775727,1.5630508458493402e-13,0.0011236508508497653,1.3910467336604398e-10
13.22044068222384,1.5336248195727313e-13,0.001121925486795038,1.3669578217300145e-10
13.223774126671955,1.5044847290961741e-13,0.0011202027322554742,1.3430468305205493e-10
13.22710757112007,1.4768565366257497e-13,0.0011184847770308675,1.320408258524731e-10
13.230441015568186,1.4494742361105968e-13,0.00111676938422544,1.2979172393017485e-10
13.233774460016301,1.4223381136807037e-13,0.001115056550973894,1.2755748687709417e-10
13.237107904464416,1.3954484555725658e-13,0.00111334627441301,1.2533822474129071e-10
13.24044134891253,1.369251302990259e-13,0.001111639409168541,1.2317405191800465e-10
13.243774793360645,1.3440031837223528e-13,0.0011099364665830395,1.2108829867171515e-10
13.24710823780876,1.318980786132549e-13,0.0011082360613714013,1.1901623057639532e-10
13.250441682256875,1.2941843716152844e-13,0.0011065381906992882,1.1695794889803228e-10
13.25377512670499,1.26961420166186e-13,0.0011048428517344189,1.1491355532316452e-10
13.257108571153106,1.2460711334328525e-13,0.00110315170970673,1.1295555474995523e-10
13.26044201560122,1.2229996658569998e-13,0.0011014636307096748,1.1103404885634028e-10
13.263775460049334,1.2001353917205805e-13,0.0010997780643162043,1.0912523450508845e-10
13.26710890449745,1.1774785498090703e-13,0.001098095007722571,1.0722920526258829e-10
13.270442348945565,1.155150172367874e-13,0.001096414728861294,1.0535704619433387e-10
13.27377579339368,1.1338792217293446e-13,0.0010947388751837094,1.035753134772954e-10
13.277109237841795,1.1127982276994797e-13,0.0010930655123846918,1.0180526373682196e-10
13.280442682289909,1.0919074083194954e-13,0.0010913946376887133,1.0004698306305297e-10
13.283776126738024,1.0712069817106877e-13,0.0010897262483222493,9.830055790249395e-11
13.28710957118614,1.0511390776022618e-13,0.0010880614144078342,9.6606594414924e-11
13.290443015634255,1.0317038290964635e-13,0.0010864001554355053,9.49653609615772e-11
13.29377646008237,1.012442924760899e-13,0.0010847413630797568,9.333496068467503e-11
13.297109904530485,9.933565637583754e-14,0.0010830850345949462,9.17154731188648e-11
13.300443348978598,9.74444945324563e-14,0.0010814311672374154,9.010697812731294e-11
13.303776793426714,9.56415123804707e-14,0.0010797816173947381,8.857486628752898e-11
13.307110237874829,9.386583858335101e-14,0.0010781348087275484,8.706317412581706e-11
13.310443682322944,9.210616532337123e-14,0.0010764904426785013,8.556152630040501e-11
13.31377712677106,9.036251079154044e-14,0.001074848516531487,8.406999628481445e-11
13.317110571219175,8.877065450666628e-14,0.0010733265505283938,8.270610138449001e-11
13.32044401566729,8.741850935685045e-14,0.001071976735745199,8.154888668929955e-11
13.323777460115403,8.572627241465806e-14,0.001070277277783265,8.009725535069981e-11
13.327110904563519,8.370425981842266e-14,0.0010682290110463086,7.835797282498071e-11
13.330444349011634,8.136493252105562e-14,0.0010658329420778297,7.633929231201616e-11
13.333777793459749,7.97483898272706e-14,0.0010641177070739754,7.49432034605986e-11
13.337111237907864,7.869079993813928e-14,0.0010629420657452607,7.403112782347813e-11
13.34044468235598,7.756209396489548e-14,0.0010616808482102648,7.305594152484361e-11
13.343778126804093,7.636397176739664e-14,0.001060334208067757,7.201877595419129e-11
13.347111571252208,7.50982513370036e-14,0.001058902309420538,7.092084951453126e-11
13.350445015700323,7.37668687965845e-14,0.001057385326875441,6.976346930646803e-11
13.353778460148439,7.237187840051217e-14,0.0010557834455433308,6.854803293801213e-11
13.357111904596554,7.091545253466486e-14,0.0010540968610391044,6.727603046342253e-11
13.360445349044669,6.939988171642616e-14,0.0010523257794816917,6.594904645461418e-11
13.363778793492783,6.794849404668302e-14,0.0010505688724140431,6.467781011876736e-11
13.367112237940898,6.671816868921204e-14,0.0010489747899996647,6.360321461036577e-11
13.370445682389013,6.549865024326218e-14,0.0010473830570714268,6.253552585278784e-11
13.373779126837128,6.428995076479613e-14,0.0010457936710334646,6.147479425962113e-11
13.377112571285243,6.309208231408369e-14,0.001044206629291773,6.04210704512339e-11
13.380446015733359,6.190505695570166e-14,0.0010426219292542051,5.937440525539567e-11
13.383779460181472,6.072888675853464e-14,0.0010410395683304733,5.83348497078994e-11
13.387112904629587,5.956358379577235e-14,0.0010394595439321467,5.730245505318148e-11
13.390446349077703,5.840916014491357e-14,0.0010378818534726535,5.627727274494886e-11
13.393779793525818,5.727370652436841e-14,0.0010363068313660943,5.5267132079857366e-11
13.397113237973933,5.62381029913022e-14,0.0010347378791937345,5.4350095924895305e-11
13.400446682422048,5.521158581370045e-14,0.0010331712338483498,5.343894990963761e-11
13.403780126870162,5.41941650400219e-14,0.0010316068927874382,5.253373685162897e-11
13.407113571318277,5.3185850722283406e-14,0.001030044853470313,5.16344997434777e-11
13.410447015766392,5.218665291606312e-14,0.0010284851133581028,5.074128175338258e-11
13.413780460214507,5.119658168049838e-14,0.0010269276699137531,4.985412622565535e-11
13.417113904662623,5.021564707828622e-14,0.0010253725206020236,4.89730766812468e-11
13.420447349110738,4.9243859175683425e-14,0.00102381966288949,4.8098176818273074e-11
13.423780793558851,4.8281228042506934e-14,0.0010222690942445444,4.722947051254318e-11
13.427114238006967,4.739502464973981e-14,0.0010207241082263907,4.6432747368035975e-11
13.430447682455082,4.6531138148719e-14,0.0010191821015595407,4.565537216314689e-11
13.433781126903197,4.5674898134095175e-14,0.0010176423574364804,4.488305523087086e-11
13.437114571351312,4.482631298251024e-14,0.001016104873368631,4.411583307724947e-11
13.440448015799427,4.39853910735477e-14,0.0010145696468691874,4.3353742356949217e-11
13.443781460247541,4.315214078973301e-14,0.00101303667545312,4.259681987370451e-11
13.447114904695656,4.23265705165319e-14,0.0010115059566371688,4.18451025807598e-11
13.450448349143771,4.1508688642352983e-14,0.00100997748793985,4.1098627581316014e-11
13.453781793591887,4.069850355854596e-14,0.0010084512668814538,4.035743212897385e-11
13.457115238040002,3.993474871674375e-14,0.001006929505320133,3.965992505507851e-11
13.460448682488117,3.9207872598222086e-14,0.0010054116974227273,3.899683353468789e-11
13.46378212693623,3.84874228104906e-14,0.0010038961111738759,3.8338053491896174e-11
13.467115571384346,3.777340633278203e-14,0.0010023827441359265,3.768361591793307e-11
13.470449015832461,3.70658301467607e-14,0.0010008715938729612,3.703355192980469e-11
13.473782460280576,3.636470123652088e-14,0.000999362657950795,3.638789277066559e-11
13.477115904728691,3.567002658858722e-14,0.0009978559339369752,3.574666981019341e-11
13.480449349176807,3.498181319191473e-14,0.0009963514194007816,3.5109914544963704e-11
13.48378279362492,3.430006803788917e-14,0.0009948491119132277,3.447765859882566e-11
13.487116238073035,3.3642311858894755e-14,0.0009933501778776246,3.3867524875038886e-11
13.49044968252115,3.3030837881069865e-14,0.0009918561376350908,3.330204515326807e-11
13.493783126969266,3.242476365643863e-14,0.0009903642789724364,3.274023947035055e-11
13.497116571417381,3.182409499889623e-14,0.0009888745995017883,3.2182134129979416e-11
13.500450015865496,3.12288377243455e-14,0.0009873870968369637,3.162775554226426e-11
13.50378346031361,3.063899765069732e-14,0.0009859017685934757,3.107713022404662e-11
13.507116904761725,3.00545805978693e-14,0.0009844186123885259,3.053028479921455e-11
13.51045034920984,2.947559238778775e-14,0.0009829376258410124,2.998724599902064e-11
13.513783793657955,2.8902038844386314e-14,0.0009814588065715246,2.944804066239743e-11
13.51711723810607,2.8335960561058627e-14,0.0009799823107332713,2.891476738988917e-11
13.520450682554186,2.782166823870867e-14,0.0009785116156311488,2.8432639729844642e-11
13.5237841270023,2.7311912146880428e-14,0.0009770430628483278,2.7953642152945944e-11
13.527117571450415,2.6806697127842763e-14,0.0009755766500455862,2.747779697944816e-11
13.53045101589853,2.630602802552359e-14,0.0009741123748853575,2.700512661962592e-11
13.533784460346645,2.5809909685508865e-14,0.0009726502350317298,2.653565357403825e-11
13.53711790479476,2.5318346955042846e-14,0.000971190228150443,2.606940043379523e-11
13.540451349242876,2.483134468302802e-14,0.0009697323519088927,2.560638988082451e-11
13.543784793690989,2.4348907720025458e-14,0.0009682766039761283,2.5146644688138877e-11
13.547118238139104,2.3871040918253732e-14,0.0009668229820228514,2.4690187720102756e-11
13.55045168258722,2.3429583082981298e-14,0.0009653744003823132,2.4269944462689893e-11
13.553785127035335,2.300092190203695e-14,0.0009639287401650638,2.3861641367906778e-11
13.55711857148345,2.257607477453637e-14,0.0009624851815050001,2.3456023228570703e-11
13.560452015931565,2.2155045734155872e-14,0.0009610437221120764,2.3053109056751284e-11
13.563785460379679,2.1737838815941483e-14,0.0009596043596978627,2.26529179408749e-11
13.567118904827794,2.132445805630802e-14,0.0009581670919755434,2.2255469045948317e-11
13.570452349275909,2.091490749304046e-14,0.0009567319166599209,2.186078161378498e-11
13.573785793724024,2.0509191165293004e-14,0.0009552988314674137,2.146887496322934e-11
13.57711923817214,2.0107313113589293e-14,0.0009538678341160552,2.1079768490382787e-11
13.580452682620255,1.9727148594371762e-14,0.0009524408347386942,2.0712203713718323e-11
13.583786127068368,1.9366751225155886e-14,0.0009510176619804963,2.036423927692845e-11
13.587119571516483,1.900955663422508e-14,0.0009495965531279242,2.001856111588499e-11
13.590453015964599,1.8655568179944785e-14,0.0009481775059373863,1.9675185356249868e-11
13.593786460412714,1.8304789221811027e-14,0.0009467605181668688,1.9334128188248724e-11
13.597119904860829,1.7957223120450605e-14,0.0009453455875759373,1.8995405866860456e-11
13.600453349308944,1.7612873237621115e-14,0.0009439327119257363,1.865903471200689e-11
13.603786793757058,1.7271742936211105e-14,0.0009425218889789909,1.8325031108742873e-11
13.607120238205173,1.693383558023936e-14,0.0009411131165000021,1.7993411507445846e-11
13.610453682653288,1.6606686031835944e-14,0.0009397073338068354,1.767218945132718e-11
13.613787127101403,1.6303739915216483e-14,0.0009383062514275963,1.737571277012274e-11
13.617120571549519,1.6003482728254444e-14,0.0009369071960567564,1.7081182421919383e-11
13.620454015997634,1.570591726657452e-14,0.0009355101654961361,1.6788612081243484e-11
13.623787460445747,1.5411046326735138e-14,0.0009341151575490989,1.64980154772032e-11
13.627120904893863,1.511887270622779e-14,0.0009327221700205498,1.6209406393647412e-11
13.630454349341978,1.4829399203478005e-14,0.0009313312007169387,1.5922798669326587e-11
13.633787793790093,1.4542628617844694e-14,0.0009299422474462579,1.563820619805223e-11
13.637121238238208,1.4258563749620345e-14,0.0009285553080180429,1.5355642928857486e-11
13.640454682686324,1.397722880516259e-14,0.000927170383370307,1.507514590182952e-11
13.643788127134437,1.372262430198292e-14,0.0009257910021410275,1.4822594160288162e-11
13.647121571582552,1.3470276869379814e-14,0.0009244136117604807,1.4571698964629718e-11
13.650455016030667,1.3220188834128734e-14,0.0009230382100748849,1.4322471908347323e-11
13.653788460478783,1.2972362523775613e-14,0.0009216647949319657,1.4074924631067404e-11
13.657121904926898,1.2726800266637002e-14,0.0009202933641809561,1.3829068818684373e-11
13.660455349375013,1.248350439180006e-14,0.0009189239156725976,1.3584916203495343e-11
13.663788793823128,1.2242477229122558e-14,0.0009175564472591392,1.3342478564335128e-11
13.667122238271242,1.2003721109233016e-14,0.0009161909567943387,1.310176772671152e-11
13.670455682719357,1.1767238363530173e-14,0.0009148274421334598,1.286279556294017e-11
13.673789127167472,1.1548008881757184e-14,0.0009134684767175892,1.2641934753187332e-11
13.677122571615588,1.1335966879608169e-14,0.0009121123704985094,1.2428256919059836e-11
13.680456016063703,1.1125821008438512e-14,0.0009107582175794071,1.2215998487511286e-11
13.683789460511818,1.091757320510664e-14,0.00090940601585138,1.2005169324601047e-11
13.687122904959931,1.0711225407107087e-14,0.0009080557632069999,1.1795779335487089e-11
13.690456349408047,1.0506779552570096e-14,0.0009067074575403116,1.1587838464539123e-11
13.693789793856162,1.0304237580262236e-14,0.0009053610967468348,1.1381356695452975e-11
13.697123238304277,1.0103601429585997e-14,0.0009040166787235615,1.1176344051364089e-11
13.700456682752392,9.904873040579865e-15,0.0009026742013689593,1.0972810594961653e-11
13.703790127200508,9.71622521353679e-15,0.0009013353052149144,1.0779812082496928e-11
13.707123571648621,9.538084573368965e-15,0.0009000001098240216,1.059787045496468e-11
13.710457016096736,9.361534890569752e-15,0.0008986668330424806,1.0417136302756181e-11
13.713790460544852,9.186577776613148e-15,0.0008973354728037971,1.0237617986848268e-11
13.717123904992967,9.013214843497905e-15,0.0008960060270429168,1.0059323901251159e-11
13.720457349441082,8.841447703747618e-15,0.0008946784936962254,9.882262473104219e-12
13.723790793889197,8.671277970410737e-15,0.000893352870701549,9.706442162771797e-12
13.72712423833731,8.502707257060652e-15,0.0008920291559981551,9.531871463939277e-12
13.730457682785426,8.335737177795332e-15,0.0008907073475267486,9.358558903708835e-12
13.733791127233541,8.173519184234571e-15,0.0008893881836845686,9.19004697181068e-12
13.737124571681656,8.023887762521293e-15,0.0008880735331204439,9.035161462731108e-12
13.740458016129772,7.875590980042217e-15,0.0008867607671639436,8.881302907919678e-12
13.743791460577887,7.728630177322675e-15,0.000885449883790038,8.728478391392871e-12
13.747124905026,7.583006695321136e-15,0.0008841408809751064,8.576695025071055e-12
13.750458349474115,7.438721875428867e-15,0.0008828337566969332,8.425959948858749e-12
13.75379179392223,7.29577705947044e-15,0.0008815285089347125,8.276280330725841e-12
13.757125238370346,7.154173589703388e-15,0.0008802251356690463,8.127663366788095e-12
13.760458682818461,7.013912808818293e-15,0.0008789236348819434,7.980116281388199e-12
13.763792127266576,6.874996059938801e-15,0.0008776240045568212,7.833646327176872e-12
13.76712557171469,6.748855252479818e-15,0.0008763294081754911,7.7012766997411e-12
13.770459016162805,6.6243132653496854e-15,0.000875036794889063,7.570325389790625e-12
13.77379246061092,6.5008917924100374e-15,0.0008737460308978229,7.440253303045058e-12
13.777125905059036,6.378591948963725e-15,0.0008724571142186637,7.31106646390995e-12
13.78045934950715,6.257414850670848e-15,0.0008711700428698538,7.182770920424841e-12
13.783792793955266,6.137361613548766e-15,0.0008698848148710382,7.05537274433126e-12
13.78712623840338,6.018433353972162e-15,0.0008686014282432383,6.9288780311408765e-12
13.790459682851495,5.900631188672776e-15,0.0008673198810088491,6.803292900203417e-12
13.79379312729961,5.7839562347398014e-15,0.0008660401711916441,6.678623494775375e-12
13.797126571747725,5.675413207936631e-15,0.0008647645657885105,6.562957633169983e-12
13.80046001619584,5.5708401778649586e-15,0.0008634917540196288,6.45152678289308e-12
13.803793460643956,5.467206765722421e-15,0.0008622207589165861,6.340843350364446e-12
13.807126905092069,5.364513898974611e-15,0.0008609515785358944,6.230912437720742e-12
13.810460349540184,5.262762505381651e-15,0.0008596842109354078,6.121739167054526e-12
13.8137937939883,5.16195351299851e-15,0.0008584186541743296,6.013328680471812e-12
13.817127238436415,5.0620878501747885e-15,0.0008571549063132055,5.905686140149205e-12
13.82046068288453,4.9631664455547684e-15,0.0008558929654139274,5.798816728391358e-12
13.823794127332645,4.865190228077419e-15,0.0008546328295397313,5.6927256476884955e-12
13.827127571780759,4.7718575650060425e-15,0.0008533758984091989,5.5917416626147886e-12
13.830461016228874,4.68406777892116e-15,0.0008521225438559217,5.496941505297329e-12
